"estrato";"talhao";"area";"distkm";"parcela";"id";"ncovas";"nfustes";"dapmed";"htmed";"hd";"ab";"vtsc";"vtcc";"sitio";"licl4";"lscl4";"lscl3";"lscl2";"lscl1"
494631;1091;94,9;289,15;1725;22,4;1790,347655;1790,347655;8,00953173;11,57967184;12,31439633;8,495898644;36,69483142;45,4597841;29,0206019364735;5,05576448323335;7,38253741741167;10,3581764535875;14,0712027773728;18,6120603917872
494631;1091;94,9;289,15;1726;22,4;1780,289173;1839,636285;6,271028719;8,444157483;9,727338277;5,43282191;17,32294072;22,01068991;26,9676245853256;5,05576448323335;7,38253741741167;10,3581764535875;14,0712027773728;18,6120603917872
494631;1045;80,57;299,18;1641;22,47;1716,026651;1716,026651;8,133710517;11,46584129;13,28713016;8,464853948;35,67035643;44,30078209;29,6814688599053;5,08949681855923;7,42303419544608;10,404013896801;14,1199890755223;18,6603249392047
494631;1045;80,57;299,18;1642;22,47;1857,51803;1857,51803;8,764952682;12,74902208;13,28713016;10,57589332;49,81638986;61,28223115;29,6814688599053;5,08949681855923;7,42303419544608;10,404013896801;14,1199890755223;18,6603249392047
494631;1072;98,96;149,36;1695;22,93;1673,567854;1673,567854;10,24474989;10,4103216;12,64553976;13,08016551;45,4597841;57,62930518;29,000029121518;5,31146779857965;7,68834790217711;10,7031385775259;14,4372281220311;18,9731556867249
494631;1084;45,56;67,73;1712;23,23;1636,986853;1555,142685;8,071621124;10,25509812;11,17609079;7,533513049;27,79535172;34,9563284;27,7259173331362;5,4564488525688;7,86057439103091;10,8962459109643;14,6410106243978;19,1731931458238
494631;1012;77,96;127,13;1588;23,29;1765,160057;1824,000106;8,506246876;13,14225491;14,1356852;9,799775903;49,11271007;60,04044328;29,8815656580569;5,48545983549252;7,89493919367062;10,9346789929166;14,681474825327;19,2128300624834
494631;1071;106,98;99,68;1694;23,32;1706,578715;1706,578715;10,59658978;13,89767586;15,58443771;14,22881929;72,36518784;88,52912655;30,8267462353183;5,49996683913466;7,91211128998902;10,9538719146589;14,7016705456677;19,2326025941075
494631;1044;169,55;128,54;1639;23,39;1739,982808;1739,982808;8,030228195;11,62106477;12,54205744;8,371719858;36,16707157;44,80784547;28,6985560677116;5,53382008576384;7,95215254674809;10,9985940938654;14,7486997439581;19,2786198496786
494631;1044;169,55;128,54;1640;23,39;1825,573037;1825,573037;9,251319595;13,28713016;13,26643369;11,54862715;56,11846327;68,87783359;29,2268436379032;5,53382008576384;7,95215254674809;10,9985940938654;14,7486997439581;19,2786198496786
494631;1046;164,74;123,21;1643;23,46;1808,87099;1808,87099;10,58624155;13,91837232;15,37747306;15,05667787;74,69354009;91,68533738;30,632602268627;5,56767781815127;7,99215567980118;11,0432303466711;14,7955973874419;19,3244716123959
494631;1046;164,74;123,21;1644;23,46;1705,37832;1733,804914;8,433809251;12,84215617;14,36334631;9,220274899;45,18038183;55,36304232;29,9591622139928;5,56767781815127;7,99215567980118;11,0432303466711;14,7955973874419;19,3244716123959
494631;1046;164,74;123,21;1645;23,46;1582,617241;1582,617241;8,309630464;11,14504609;12,31439633;8,154406981;32,82459257;40,96865132;28,4937853488219;5,56767781815127;7,99215567980118;11,0432303466711;14,7955973874419;19,3244716123959
